player_id,fixture_id,gameweek,kickoff_time,was_home,opponent_team_id,opponent_team_name,team_h_score,team_a_score,modified,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,attacking_bonus,defending_bonus,winning_goals,key_passes,clearances_blocks_interceptions,total_points,value,selected,transfers_in,transfers_out,transfers_balance
482,144,18,2026-08-22T13:00:00Z,False,25,Örgryte IS,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0
482,149,19,2026-08-29T15:30:00Z,True,10,Kalmar FF,1,0,False,90,0,0,1,0,0,0,0,1,0,0,0,1,0,0,14,3,45,2,2,0,2
482,154,20,2026-09-05T13:00:00Z,False,16,Degerfors IF,2,0,False,90,0,0,0,2,0,0,0,1,0,0,0,1,0,0,13,2,45,9,7,0,7
482,166,21,2026-09-12T15:30:00Z,False,4,IFK Göteborg,2,1,False,90,0,0,0,2,0,0,0,1,0,0,0,1,0,0,15,2,45,9,0,0,0
