player_id,opta_id,season_name,start_cost,end_cost,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,attacking_bonus,defending_bonus,winning_goals,key_passes,clearances_blocks_interceptions,total_points
22,223095,2024,100,103,2128,12,6,12,21,0,0,0,1,0,0,13,0,4,39,62,147
22,223095,2025,110,105,422,0,0,1,7,0,0,0,1,0,0,2,0,0,8,15,13
