player_id,opta_id,season_name,start_cost,end_cost,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,attacking_bonus,defending_bonus,winning_goals,key_passes,clearances_blocks_interceptions,total_points
168,644626,2024,55,51,1355,3,2,3,18,0,0,0,1,0,0,9,3,2,28,85,73
168,644626,2025,65,64,585,2,0,1,7,0,0,0,1,0,0,5,0,1,18,38,37
