player_id,opta_id,season_name,start_cost,end_cost,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,attacking_bonus,defending_bonus,winning_goals,key_passes,clearances_blocks_interceptions,total_points
87,213399,2024,65,63,1140,3,2,3,16,0,0,1,1,0,0,9,2,0,25,70,58
87,213399,2025,70,69,495,0,1,2,7,0,0,0,2,0,0,1,0,0,5,41,17
