player_id,opta_id,season_name,start_cost,end_cost,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,attacking_bonus,defending_bonus,winning_goals,key_passes,clearances_blocks_interceptions,total_points
288,177884,2018,55,53,2013,1,2,0,50,0,0,0,3,0,0,0,0,0,20,61,73
288,177884,2021,50,50,2540,0,3,7,45,0,0,0,5,0,0,2,33,0,18,146,108
288,177884,2022,50,49,2339,1,1,3,40,0,0,0,3,1,0,3,35,0,12,373,91
288,177884,2023,50,49,1704,0,2,4,30,0,0,0,3,0,0,1,19,0,13,221,69
288,177884,2025,45,44,1155,0,1,2,27,0,0,0,3,0,0,0,7,0,3,112,34
