player_id,opta_id,season_name,start_cost,end_cost,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,attacking_bonus,defending_bonus,winning_goals,key_passes,clearances_blocks_interceptions,total_points
194,156670,2018,65,63,1859,0,0,6,31,1,0,0,1,1,0,0,0,0,15,64,60
194,156670,2019,55,53,1800,0,6,4,31,0,0,0,6,0,0,0,0,0,15,50,72
194,156670,2020,50,47,1329,0,0,5,18,0,0,0,1,0,0,2,10,0,16,52,52
194,156670,2021,50,50,1209,1,3,8,10,0,0,0,2,0,0,5,5,0,15,38,58
194,156670,2023,50,49,1793,0,0,7,24,0,0,0,2,1,0,6,12,0,24,177,62
194,156670,2024,45,43,1948,1,0,0,42,0,0,0,6,0,0,5,11,1,16,163,62
