player_id,opta_id,season_name,start_cost,end_cost,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,attacking_bonus,defending_bonus,winning_goals,key_passes,clearances_blocks_interceptions,total_points
77,240166,2020,55,52,2124,0,4,8,30,0,0,0,5,0,0,2,6,0,11,63,87
77,240166,2021,55,55,2591,1,3,10,37,0,0,0,2,0,0,8,14,0,28,106,121
77,240166,2022,55,58,1665,1,3,7,17,0,0,0,3,0,0,3,14,0,11,169,91
