player_id,opta_id,season_name,start_cost,end_cost,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,attacking_bonus,defending_bonus,winning_goals,key_passes,clearances_blocks_interceptions,total_points
6,68659,2024,70,69,1997,0,2,13,13,0,0,0,4,0,0,2,3,0,15,119,102
6,68659,2025,65,66,2424,2,1,10,31,1,0,0,5,0,0,7,9,1,30,188,109
