player_id,opta_id,season_name,start_cost,end_cost,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,attacking_bonus,defending_bonus,winning_goals,key_passes,clearances_blocks_interceptions,total_points
78,232091,2018,55,53,1182,1,1,1,26,0,0,0,4,0,0,0,0,0,12,46,39
78,232091,2019,55,55,2274,0,0,9,23,0,0,0,8,0,1,0,0,0,13,114,70
78,232091,2020,50,49,1995,3,1,5,30,0,0,0,6,1,0,0,17,0,9,114,78
78,232091,2021,50,48,2005,1,0,8,26,0,0,0,8,0,0,3,12,0,16,103,66
78,232091,2024,50,47,975,0,0,3,14,0,0,0,3,0,0,0,8,0,1,112,38
78,232091,2025,50,50,2397,0,1,9,32,1,0,0,5,0,0,0,30,0,11,338,105
