player_id,opta_id,season_name,start_cost,end_cost,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,attacking_bonus,defending_bonus,winning_goals,key_passes,clearances_blocks_interceptions,total_points
83,207884,2021,70,64,1249,2,3,3,19,0,0,0,2,0,0,4,6,0,23,18,62
83,207884,2025,80,86,2527,9,9,12,30,0,0,0,5,0,0,26,4,3,74,152,170
