player_id,opta_id,season_name,start_cost,end_cost,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,attacking_bonus,defending_bonus,winning_goals,key_passes,clearances_blocks_interceptions,total_points
442,548966,2023,55,53,676,1,0,0,16,0,0,0,1,0,0,3,0,0,10,28,27
442,548966,2024,50,48,2124,3,3,4,43,0,0,0,1,0,0,4,8,0,19,164,89
442,548966,2025,50,47,913,1,3,1,18,0,0,0,1,0,0,8,3,0,22,69,53
